sk_fato,data_referencia,sk_indicador,valor,preenchido,vigencia_inicio,vigencia_fim,registro_atual
1741,2024-07-24,2,5.6433,False,2026-05-28 18:52:28.093221,,True
1742,2024-07-24,2,5.634,False,2026-05-28 18:52:28.093221,,True
1743,2024-07-24,3,6.1159,False,2026-05-28 18:52:28.093221,,True
1744,2024-07-24,3,6.1215,False,2026-05-28 18:52:28.093221,,True
1745,2024-07-24,3,6.0972,False,2026-05-28 18:52:28.093221,,True
1746,2024-07-24,3,6.1235,False,2026-05-28 18:52:28.093221,,True
1747,2024-07-24,3,6.1135,False,2026-05-28 18:52:28.093221,,True
1748,2024-07-25,1,0.03927,False,2026-05-28 18:52:28.093221,,True
1749,2024-07-25,2,5.6396,False,2026-05-28 18:52:28.093221,,True
1750,2024-07-25,2,5.6256,False,2026-05-28 18:52:28.093221,,True
1751,2024-07-25,2,5.6386,False,2026-05-28 18:52:28.093221,,True
1752,2024-07-25,2,5.6522,False,2026-05-28 18:52:28.093221,,True
1753,2024-07-25,2,5.6418,False,2026-05-28 18:52:28.093221,,True
1754,2024-07-25,3,6.1235,False,2026-05-28 18:52:28.093221,,True
1755,2024-07-25,3,6.1083,False,2026-05-28 18:52:28.093221,,True
1756,2024-07-25,3,6.1168,False,2026-05-28 18:52:28.093221,,True
1757,2024-07-25,3,6.1253,False,2026-05-28 18:52:28.093221,,True
1758,2024-07-25,3,6.1236,False,2026-05-28 18:52:28.093221,,True
1759,2024-07-26,1,0.03927,False,2026-05-28 18:52:28.093221,,True
1760,2024-07-26,2,5.632,False,2026-05-28 18:52:28.093221,,True
1761,2024-07-26,2,5.6415,False,2026-05-28 18:52:28.093221,,True
1762,2024-07-26,2,5.6505,False,2026-05-28 18:52:28.093221,,True
1763,2024-07-26,2,5.6595,False,2026-05-28 18:52:28.093221,,True
1764,2024-07-26,2,5.6459,False,2026-05-28 18:52:28.093221,,True
1765,2024-07-26,3,6.1164,False,2026-05-28 18:52:28.093221,,True
1766,2024-07-26,3,6.1289,False,2026-05-28 18:52:28.093221,,True
1767,2024-07-26,3,6.1331,False,2026-05-28 18:52:28.093221,,True
1768,2024-07-26,3,6.144,False,2026-05-28 18:52:28.093221,,True
1769,2024-07-26,3,6.1292,False,2026-05-28 18:52:28.093221,,True
1770,2024-07-27,1,0.03927,True,2026-05-28 18:52:28.093221,,True
1771,2024-07-27,2,5.6459,True,2026-05-28 18:52:28.093221,,True
1772,2024-07-27,3,6.1292,True,2026-05-28 18:52:28.093221,,True
1773,2024-07-28,1,0.03927,True,2026-05-28 18:52:28.093221,,True
1774,2024-07-28,2,5.6459,True,2026-05-28 18:52:28.093221,,True
1775,2024-07-28,3,6.1292,True,2026-05-28 18:52:28.093221,,True
1776,2024-07-29,1,0.03927,False,2026-05-28 18:52:28.093221,,True
1777,2024-07-29,2,5.6444,False,2026-05-28 18:52:28.093221,,True
1778,2024-07-29,2,5.6431,False,2026-05-28 18:52:28.093221,,True
1779,2024-07-29,2,5.6601,False,2026-05-28 18:52:28.093221,,True
1780,2024-07-29,2,5.6415,False,2026-05-28 18:52:28.093221,,True
1781,2024-07-29,2,5.6473,False,2026-05-28 18:52:28.093221,,True
1782,2024-07-29,3,6.1039,False,2026-05-28 18:52:28.093221,,True
1783,2024-07-29,3,6.1002,False,2026-05-28 18:52:28.093221,,True
1784,2024-07-29,3,6.1214,False,2026-05-28 18:52:28.093221,,True
1785,2024-07-29,3,6.1024,False,2026-05-28 18:52:28.093221,,True
1786,2024-07-29,3,6.1087,False,2026-05-28 18:52:28.093221,,True
1787,2024-07-30,1,0.03927,False,2026-05-28 18:52:28.093221,,True
1788,2024-07-30,2,5.6541,False,2026-05-28 18:52:28.093221,,True
1789,2024-07-30,2,5.6396,False,2026-05-28 18:52:28.093221,,True
1790,2024-07-30,2,5.6526,False,2026-05-28 18:52:28.093221,,True
1791,2024-07-30,2,5.6589,False,2026-05-28 18:52:28.093221,,True
1792,2024-07-30,2,5.6576,False,2026-05-28 18:52:28.093221,,True
1793,2024-07-30,3,6.111,False,2026-05-28 18:52:28.093221,,True
1794,2024-07-30,3,6.0936,False,2026-05-28 18:52:28.093221,,True
1795,2024-07-30,3,6.1093,False,2026-05-28 18:52:28.093221,,True
1796,2024-07-30,3,6.1122,False,2026-05-28 18:52:28.093221,,True
1797,2024-07-30,3,6.1119,False,2026-05-28 18:52:28.093221,,True
1798,2024-07-31,1,0.03927,False,2026-05-28 18:52:28.093221,,True
1799,2024-07-31,2,5.6793,False,2026-05-28 18:52:28.093221,,True
1800,2024-07-31,2,5.6499,False,2026-05-28 18:52:28.093221,,True
1801,2024-07-31,2,5.6556,False,2026-05-28 18:52:28.093221,,True
1802,2024-07-31,2,5.6611,False,2026-05-28 18:52:28.093221,,True
1803,2024-07-31,2,5.6615,False,2026-05-28 18:52:28.093221,,True
1804,2024-07-31,3,6.1564,False,2026-05-28 18:52:28.093221,,True
1805,2024-07-31,3,6.1262,False,2026-05-28 18:52:28.093221,,True
1806,2024-07-31,3,6.1199,False,2026-05-28 18:52:28.093221,,True
1807,2024-07-31,3,6.127,False,2026-05-28 18:52:28.093221,,True
1808,2024-07-31,3,6.1274,False,2026-05-28 18:52:28.093221,,True
1809,2024-08-01,1,0.03927,False,2026-05-28 18:52:28.093221,,True
1810,2024-08-01,2,5.6675,False,2026-05-28 18:52:28.093221,,True
1811,2024-08-01,2,5.695,False,2026-05-28 18:52:28.093221,,True
1812,2024-08-01,2,5.666,False,2026-05-28 18:52:28.093221,,True
1813,2024-08-01,2,5.6708,False,2026-05-28 18:52:28.093221,,True
1814,2024-08-01,2,5.6381,False,2026-05-28 18:52:28.093221,,True
1815,2024-08-01,3,6.1135,False,2026-05-28 18:52:28.093221,,True
1816,2024-08-01,3,6.1432,False,2026-05-28 18:52:28.093221,,True
1817,2024-08-01,3,6.1147,False,2026-05-28 18:52:28.093221,,True
1818,2024-08-01,3,6.1222,False,2026-05-28 18:52:28.093221,,True
1819,2024-08-01,3,6.0908,False,2026-05-28 18:52:28.093221,,True
1820,2024-08-02,1,0.03927,False,2026-05-28 18:52:28.093221,,True
1821,2024-08-02,2,5.756,False,2026-05-28 18:52:28.093221,,True
1822,2024-08-02,2,5.7181,False,2026-05-28 18:52:28.093221,,True
1823,2024-08-02,2,5.7347,False,2026-05-28 18:52:28.093221,,True
1824,2024-08-02,2,5.735,False,2026-05-28 18:52:28.093221,,True
1825,2024-08-02,2,5.736,False,2026-05-28 18:52:28.093221,,True
1826,2024-08-02,3,6.2677,False,2026-05-28 18:52:28.093221,,True
1827,2024-08-02,3,6.2356,False,2026-05-28 18:52:28.093221,,True
1828,2024-08-02,3,6.2634,False,2026-05-28 18:52:28.093221,,True
1829,2024-08-02,3,6.2586,False,2026-05-28 18:52:28.093221,,True
1830,2024-08-02,3,6.2597,False,2026-05-28 18:52:28.093221,,True
1831,2024-08-03,1,0.03927,True,2026-05-28 18:52:28.093221,,True
1832,2024-08-03,2,5.736,True,2026-05-28 18:52:28.093221,,True
1833,2024-08-03,3,6.2597,True,2026-05-28 18:52:28.093221,,True
1834,2024-08-04,1,0.03927,True,2026-05-28 18:52:28.093221,,True
1835,2024-08-04,2,5.736,True,2026-05-28 18:52:28.093221,,True
1836,2024-08-04,3,6.2597,True,2026-05-28 18:52:28.093221,,True
1837,2024-08-05,1,0.03927,False,2026-05-28 18:52:28.093221,,True
1838,2024-08-05,2,5.7432,False,2026-05-28 18:52:28.093221,,True
1839,2024-08-05,2,5.7672,False,2026-05-28 18:52:28.093221,,True
1840,2024-08-05,2,5.764,False,2026-05-28 18:52:28.093221,,True
1841,2024-08-05,2,5.7709,False,2026-05-28 18:52:28.093221,,True
1842,2024-08-05,2,5.7748,False,2026-05-28 18:52:28.093221,,True
1843,2024-08-05,3,6.2922,False,2026-05-28 18:52:28.093221,,True
1844,2024-08-05,3,6.3318,False,2026-05-28 18:52:28.093221,,True
1845,2024-08-05,3,6.315,False,2026-05-28 18:52:28.093221,,True
1846,2024-08-05,3,6.3434,False,2026-05-28 18:52:28.093221,,True
1847,2024-08-05,3,6.3402,False,2026-05-28 18:52:28.093221,,True
1848,2024-08-06,1,0.03927,False,2026-05-28 18:52:28.093221,,True
1849,2024-08-06,2,5.6583,False,2026-05-28 18:52:28.093221,,True
1850,2024-08-06,2,5.6598,False,2026-05-28 18:52:28.093221,,True
1851,2024-08-06,2,5.6598,False,2026-05-28 18:52:28.093221,,True
1852,2024-08-06,2,5.6309,False,2026-05-28 18:52:28.093221,,True
1853,2024-08-06,2,5.6522,False,2026-05-28 18:52:28.093221,,True
1854,2024-08-06,3,6.1698,False,2026-05-28 18:52:28.093221,,True
1855,2024-08-06,3,6.1794,False,2026-05-28 18:52:28.093221,,True
1856,2024-08-06,3,6.1879,False,2026-05-28 18:52:28.093221,,True
1857,2024-08-06,3,6.1518,False,2026-05-28 18:52:28.093221,,True
1858,2024-08-06,3,6.175,False,2026-05-28 18:52:28.093221,,True
1859,2024-08-07,1,0.03927,False,2026-05-28 18:52:28.093221,,True
1860,2024-08-07,2,5.6087,False,2026-05-28 18:52:28.093221,,True
1861,2024-08-07,2,5.6062,False,2026-05-28 18:52:28.093221,,True
1862,2024-08-07,2,5.6148,False,2026-05-28 18:52:28.093221,,True
1863,2024-08-07,2,5.6032,False,2026-05-28 18:52:28.093221,,True
1864,2024-08-07,2,5.6107,False,2026-05-28 18:52:28.093221,,True
1865,2024-08-07,3,6.1269,False,2026-05-28 18:52:28.093221,,True
1866,2024-08-07,3,6.1242,False,2026-05-28 18:52:28.093221,,True
1867,2024-08-07,3,6.1319,False,2026-05-28 18:52:28.093221,,True
1868,2024-08-07,3,6.1181,False,2026-05-28 18:52:28.093221,,True
1869,2024-08-07,3,6.1331,False,2026-05-28 18:52:28.093221,,True
1870,2024-08-08,1,0.03927,False,2026-05-28 18:52:28.093221,,True
1871,2024-08-08,2,5.6424,False,2026-05-28 18:52:28.093221,,True
1872,2024-08-08,2,5.6156,False,2026-05-28 18:52:28.093221,,True
1873,2024-08-08,2,5.6089,False,2026-05-28 18:52:28.093221,,True
1874,2024-08-08,2,5.5996,False,2026-05-28 18:52:28.093221,,True
1875,2024-08-08,2,5.6166,False,2026-05-28 18:52:28.093221,,True
1876,2024-08-08,3,6.1491,False,2026-05-28 18:52:28.093221,,True
1877,2024-08-08,3,6.1171,False,2026-05-28 18:52:28.093221,,True
1878,2024-08-08,3,6.1171,False,2026-05-28 18:52:28.093221,,True
1879,2024-08-08,3,6.1108,False,2026-05-28 18:52:28.093221,,True
1880,2024-08-08,3,6.1294,False,2026-05-28 18:52:28.093221,,True
1881,2024-08-09,1,0.03927,False,2026-05-28 18:52:28.093221,,True
1882,2024-08-09,2,5.5115,False,2026-05-28 18:52:28.093221,,True
1883,2024-08-09,2,5.5109,False,2026-05-28 18:52:28.093221,,True
1884,2024-08-09,2,5.5022,False,2026-05-28 18:52:28.093221,,True
1885,2024-08-09,2,5.5143,False,2026-05-28 18:52:28.093221,,True
1886,2024-08-09,2,5.5155,False,2026-05-28 18:52:28.093221,,True
1887,2024-08-09,3,6.0197,False,2026-05-28 18:52:28.093221,,True
1888,2024-08-09,3,6.019,False,2026-05-28 18:52:28.093221,,True
1889,2024-08-09,3,6.0095,False,2026-05-28 18:52:28.093221,,True
1890,2024-08-09,3,6.0167,False,2026-05-28 18:52:28.093221,,True
1891,2024-08-09,3,6.0235,False,2026-05-28 18:52:28.093221,,True
1892,2024-08-10,1,0.03927,True,2026-05-28 18:52:28.093221,,True
1893,2024-08-10,2,5.5155,True,2026-05-28 18:52:28.093221,,True
1894,2024-08-10,3,6.0235,True,2026-05-28 18:52:28.093221,,True
1895,2024-08-11,1,0.03927,True,2026-05-28 18:52:28.093221,,True
1896,2024-08-11,2,5.5155,True,2026-05-28 18:52:28.093221,,True
1897,2024-08-11,3,6.0235,True,2026-05-28 18:52:28.093221,,True
1898,2024-08-12,1,0.03927,False,2026-05-28 18:52:28.093221,,True
1899,2024-08-12,2,5.4811,False,2026-05-28 18:52:28.093221,,True
1900,2024-08-12,2,5.4917,False,2026-05-28 18:52:28.093221,,True
1901,2024-08-12,2,5.4841,False,2026-05-28 18:52:28.093221,,True
1902,2024-08-12,2,5.5051,False,2026-05-28 18:52:28.093221,,True
1903,2024-08-12,2,5.4905,False,2026-05-28 18:52:28.093221,,True
1904,2024-08-12,3,5.9854,False,2026-05-28 18:52:28.093221,,True
1905,2024-08-12,3,5.9991,False,2026-05-28 18:52:28.093221,,True
1906,2024-08-12,3,5.9947,False,2026-05-28 18:52:28.093221,,True
1907,2024-08-12,3,6.0154,False,2026-05-28 18:52:28.093221,,True
1908,2024-08-12,3,5.9995,False,2026-05-28 18:52:28.093221,,True
1909,2024-08-13,1,0.03927,False,2026-05-28 18:52:28.093221,,True
1910,2024-08-13,2,5.4869,False,2026-05-28 18:52:28.093221,,True
1911,2024-08-13,2,5.4853,False,2026-05-28 18:52:28.093221,,True
1912,2024-08-13,2,5.4886,False,2026-05-28 18:52:28.093221,,True
1913,2024-08-13,2,5.4853,False,2026-05-28 18:52:28.093221,,True
1914,2024-08-13,2,5.4884,False,2026-05-28 18:52:28.093221,,True
1915,2024-08-13,3,6.0098,False,2026-05-28 18:52:28.093221,,True
1916,2024-08-13,3,6.008,False,2026-05-28 18:52:28.093221,,True
1917,2024-08-13,3,6.0133,False,2026-05-28 18:52:28.093221,,True
1918,2024-08-13,3,6.0009,False,2026-05-28 18:52:28.093221,,True
1919,2024-08-13,3,6.0142,False,2026-05-28 18:52:28.093221,,True
1920,2024-08-14,1,0.03927,False,2026-05-28 18:52:28.093221,,True
1921,2024-08-14,2,5.4551,False,2026-05-28 18:52:28.093221,,True
1922,2024-08-14,2,5.4452,False,2026-05-28 18:52:28.093221,,True
1923,2024-08-14,2,5.4402,False,2026-05-28 18:52:28.093221,,True
1924,2024-08-14,2,5.4577,False,2026-05-28 18:52:28.093221,,True
1925,2024-08-14,2,5.4496,False,2026-05-28 18:52:28.093221,,True
1926,2024-08-14,3,6.0093,False,2026-05-28 18:52:28.093221,,True
1927,2024-08-14,3,6.0099,False,2026-05-28 18:52:28.093221,,True
1928,2024-08-14,3,6.0033,False,2026-05-28 18:52:28.093221,,True
1929,2024-08-14,3,6.016,False,2026-05-28 18:52:28.093221,,True
1930,2024-08-14,3,6.0071,False,2026-05-28 18:52:28.093221,,True
1931,2024-08-15,1,0.03927,False,2026-05-28 18:52:28.093221,,True
1932,2024-08-15,2,5.4561,False,2026-05-28 18:52:28.093221,,True
1933,2024-08-15,2,5.4688,False,2026-05-28 18:52:28.093221,,True
1934,2024-08-15,2,5.4645,False,2026-05-28 18:52:28.093221,,True
1935,2024-08-15,2,5.4731,False,2026-05-28 18:52:28.093221,,True
1936,2024-08-15,2,5.46,False,2026-05-28 18:52:28.093221,,True
1937,2024-08-15,3,5.9935,False,2026-05-28 18:52:28.093221,,True
1938,2024-08-15,3,6.0064,False,2026-05-28 18:52:28.093221,,True
1939,2024-08-15,3,6.0028,False,2026-05-28 18:52:28.093221,,True
1940,2024-08-15,3,5.9963,False,2026-05-28 18:52:28.093221,,True
1941,2024-08-15,3,5.9885,False,2026-05-28 18:52:28.093221,,True
1942,2024-08-16,1,0.03927,False,2026-05-28 18:52:28.093221,,True
1943,2024-08-16,2,5.4626,False,2026-05-28 18:52:28.093221,,True
1944,2024-08-16,2,5.4755,False,2026-05-28 18:52:28.093221,,True
1945,2024-08-16,2,5.4393,False,2026-05-28 18:52:28.093221,,True
1946,2024-08-16,2,5.4558,False,2026-05-28 18:52:28.093221,,True
1947,2024-08-16,2,5.4798,False,2026-05-28 18:52:28.093221,,True
1948,2024-08-16,3,6.0061,False,2026-05-28 18:52:28.093221,,True
1949,2024-08-16,3,6.0203,False,2026-05-28 18:52:28.093221,,True
1950,2024-08-16,3,5.98,False,2026-05-28 18:52:28.093221,,True
1951,2024-08-16,3,6.0019,False,2026-05-28 18:52:28.093221,,True
1952,2024-08-16,3,6.0223,False,2026-05-28 18:52:28.093221,,True
1953,2024-08-17,1,0.03927,True,2026-05-28 18:52:28.093221,,True
1954,2024-08-17,2,5.4798,True,2026-05-28 18:52:28.093221,,True
1955,2024-08-17,3,6.0223,True,2026-05-28 18:52:28.093221,,True
1956,2024-08-18,1,0.03927,True,2026-05-28 18:52:28.093221,,True
1957,2024-08-18,2,5.4798,True,2026-05-28 18:52:28.093221,,True
1958,2024-08-18,3,6.0223,True,2026-05-28 18:52:28.093221,,True
1959,2024-08-19,1,0.03927,False,2026-05-28 18:52:28.093221,,True
1960,2024-08-19,2,5.4479,False,2026-05-28 18:52:28.093221,,True
1961,2024-08-19,2,5.4284,False,2026-05-28 18:52:28.093221,,True
1962,2024-08-19,2,5.4147,False,2026-05-28 18:52:28.093221,,True
1963,2024-08-19,2,5.4014,False,2026-05-28 18:52:28.093221,,True
1964,2024-08-19,2,5.4231,False,2026-05-28 18:52:28.093221,,True
1965,2024-08-19,3,6.0134,False,2026-05-28 18:52:28.093221,,True
1966,2024-08-19,3,5.9951,False,2026-05-28 18:52:28.093221,,True
1967,2024-08-19,3,5.9914,False,2026-05-28 18:52:28.093221,,True
1968,2024-08-19,3,5.9788,False,2026-05-28 18:52:28.093221,,True
1969,2024-08-19,3,6.0028,False,2026-05-28 18:52:28.093221,,True
1970,2024-08-20,1,0.03927,False,2026-05-28 18:52:28.093221,,True
1971,2024-08-20,2,5.4401,False,2026-05-28 18:52:28.093221,,True
1972,2024-08-20,2,5.4382,False,2026-05-28 18:52:28.093221,,True
1973,2024-08-20,2,5.4659,False,2026-05-28 18:52:28.093221,,True
1974,2024-08-20,2,5.4723,False,2026-05-28 18:52:28.093221,,True
1975,2024-08-20,2,5.4541,False,2026-05-28 18:52:28.093221,,True
1976,2024-08-20,3,6.0369,False,2026-05-28 18:52:28.093221,,True
1977,2024-08-20,3,6.0369,False,2026-05-28 18:52:28.093221,,True
1978,2024-08-20,3,6.0732,False,2026-05-28 18:52:28.093221,,True
1979,2024-08-20,3,6.077,False,2026-05-28 18:52:28.093221,,True
1980,2024-08-20,3,6.0568,False,2026-05-28 18:52:28.093221,,True
1981,2024-08-21,1,0.03927,False,2026-05-28 18:52:28.093221,,True
1982,2024-08-21,2,5.4719,False,2026-05-28 18:52:28.093221,,True
1983,2024-08-21,2,5.4709,False,2026-05-28 18:52:28.093221,,True
1984,2024-08-21,2,5.4701,False,2026-05-28 18:52:28.093221,,True
1985,2024-08-21,2,5.4631,False,2026-05-28 18:52:28.093221,,True
1986,2024-08-21,2,5.4744,False,2026-05-28 18:52:28.093221,,True
1987,2024-08-21,3,6.0968,False,2026-05-28 18:52:28.093221,,True
1988,2024-08-21,3,6.0864,False,2026-05-28 18:52:28.093221,,True
1989,2024-08-21,3,6.0948,False,2026-05-28 18:52:28.093221,,True
1990,2024-08-21,3,6.0772,False,2026-05-28 18:52:28.093221,,True
1991,2024-08-21,3,6.0837,False,2026-05-28 18:52:28.093221,,True
1992,2024-08-22,1,0.03927,False,2026-05-28 18:52:28.093221,,True
1993,2024-08-22,2,5.5453,False,2026-05-28 18:52:28.093221,,True
1994,2024-08-22,2,5.5408,False,2026-05-28 18:52:28.093221,,True
1995,2024-08-22,2,5.5518,False,2026-05-28 18:52:28.093221,,True
1996,2024-08-22,2,5.5694,False,2026-05-28 18:52:28.093221,,True
1997,2024-08-22,2,5.5518,False,2026-05-28 18:52:28.093221,,True
1998,2024-08-22,3,6.1775,False,2026-05-28 18:52:28.093221,,True
1999,2024-08-22,3,6.1597,False,2026-05-28 18:52:28.093221,,True
2000,2024-08-22,3,6.1703,False,2026-05-28 18:52:28.093221,,True
2001,2024-08-22,3,6.1887,False,2026-05-28 18:52:28.093221,,True
2002,2024-08-22,3,6.1692,False,2026-05-28 18:52:28.093221,,True
2003,2024-08-23,1,0.03927,False,2026-05-28 18:52:28.093221,,True
2004,2024-08-23,2,5.5257,False,2026-05-28 18:52:28.093221,,True
2005,2024-08-23,2,5.5028,False,2026-05-28 18:52:28.093221,,True
2006,2024-08-23,2,5.5012,False,2026-05-28 18:52:28.093221,,True
2007,2024-08-23,2,5.5595,False,2026-05-28 18:52:28.093221,,True
2008,2024-08-23,2,5.5393,False,2026-05-28 18:52:28.093221,,True
2009,2024-08-23,3,6.175,False,2026-05-28 18:52:28.093221,,True
2010,2024-08-23,3,6.1494,False,2026-05-28 18:52:28.093221,,True
2011,2024-08-23,3,6.147,False,2026-05-28 18:52:28.093221,,True
2012,2024-08-23,3,6.1783,False,2026-05-28 18:52:28.093221,,True
2013,2024-08-23,3,6.1558,False,2026-05-28 18:52:28.093221,,True
2014,2024-08-24,1,0.03927,True,2026-05-28 18:52:28.093221,,True
2015,2024-08-24,2,5.5393,True,2026-05-28 18:52:28.093221,,True
2016,2024-08-24,3,6.1558,True,2026-05-28 18:52:28.093221,,True
2017,2024-08-25,1,0.03927,True,2026-05-28 18:52:28.093221,,True
2018,2024-08-25,2,5.5393,True,2026-05-28 18:52:28.093221,,True
2019,2024-08-25,3,6.1558,True,2026-05-28 18:52:28.093221,,True
2020,2024-08-26,1,0.03927,False,2026-05-28 18:52:28.093221,,True
2021,2024-08-26,2,5.4893,False,2026-05-28 18:52:28.093221,,True
2022,2024-08-26,2,5.4844,False,2026-05-28 18:52:28.093221,,True
2023,2024-08-26,2,5.4951,False,2026-05-28 18:52:28.093221,,True
2024,2024-08-26,2,5.4971,False,2026-05-28 18:52:28.093221,,True
2025,2024-08-26,2,5.4915,False,2026-05-28 18:52:28.093221,,True
2026,2024-08-26,3,6.1255,False,2026-05-28 18:52:28.093221,,True
2027,2024-08-26,3,6.1195,False,2026-05-28 18:52:28.093221,,True
2028,2024-08-26,3,6.1413,False,2026-05-28 18:52:28.093221,,True
2029,2024-08-26,3,6.1364,False,2026-05-28 18:52:28.093221,,True
2030,2024-08-26,3,6.1302,False,2026-05-28 18:52:28.093221,,True
2031,2024-08-27,1,0.03927,False,2026-05-28 18:52:28.093221,,True
2032,2024-08-27,2,5.5013,False,2026-05-28 18:52:28.093221,,True
2033,2024-08-27,2,5.4958,False,2026-05-28 18:52:28.093221,,True
2034,2024-08-27,2,5.4963,False,2026-05-28 18:52:28.093221,,True
2035,2024-08-27,2,5.4908,False,2026-05-28 18:52:28.093221,,True
2036,2024-08-27,2,5.4973,False,2026-05-28 18:52:28.093221,,True
2037,2024-08-27,3,6.1395,False,2026-05-28 18:52:28.093221,,True
2038,2024-08-27,3,6.1366,False,2026-05-28 18:52:28.093221,,True
2039,2024-08-27,3,6.1339,False,2026-05-28 18:52:28.093221,,True
2040,2024-08-27,3,6.1266,False,2026-05-28 18:52:28.093221,,True
2041,2024-08-27,3,6.1377,False,2026-05-28 18:52:28.093221,,True
2042,2024-08-28,1,0.03927,False,2026-05-28 18:52:28.093221,,True
2043,2024-08-28,2,5.5328,False,2026-05-28 18:52:28.093221,,True
2044,2024-08-28,2,5.5304,False,2026-05-28 18:52:28.093221,,True
2045,2024-08-28,2,5.5247,False,2026-05-28 18:52:28.093221,,True
2046,2024-08-28,2,5.5355,False,2026-05-28 18:52:28.093221,,True
2047,2024-08-28,2,5.5309,False,2026-05-28 18:52:28.093221,,True
2048,2024-08-28,3,6.1475,False,2026-05-28 18:52:28.093221,,True
2049,2024-08-28,3,6.1448,False,2026-05-28 18:52:28.093221,,True
2050,2024-08-28,3,6.149,False,2026-05-28 18:52:28.093221,,True
2051,2024-08-28,3,6.1588,False,2026-05-28 18:52:28.093221,,True
2052,2024-08-28,3,6.1537,False,2026-05-28 18:52:28.093221,,True
2053,2024-08-29,1,0.03927,False,2026-05-28 18:52:28.093221,,True
2054,2024-08-29,2,5.6352,False,2026-05-28 18:52:28.093221,,True
2055,2024-08-29,2,5.6423,False,2026-05-28 18:52:28.093221,,True
2056,2024-08-29,2,5.6148,False,2026-05-28 18:52:28.093221,,True
2057,2024-08-29,2,5.6379,False,2026-05-28 18:52:28.093221,,True
2058,2024-08-29,2,5.6458,False,2026-05-28 18:52:28.093221,,True
2059,2024-08-29,3,6.2466,False,2026-05-28 18:52:28.093221,,True
2060,2024-08-29,3,6.2545,False,2026-05-28 18:52:28.093221,,True
2061,2024-08-29,3,6.2234,False,2026-05-28 18:52:28.093221,,True
2062,2024-08-29,3,6.2479,False,2026-05-28 18:52:28.093221,,True
2063,2024-08-29,3,6.2493,False,2026-05-28 18:52:28.093221,,True
2064,2024-08-30,1,0.03927,False,2026-05-28 18:52:28.093221,,True
2065,2024-08-30,2,5.6753,False,2026-05-28 18:52:28.093221,,True
2066,2024-08-30,2,5.6513,False,2026-05-28 18:52:28.093221,,True
2067,2024-08-30,2,5.6666,False,2026-05-28 18:52:28.093221,,True
2068,2024-08-30,2,5.6291,False,2026-05-28 18:52:28.093221,,True
2069,2024-08-30,2,5.6556,False,2026-05-28 18:52:28.093221,,True
2070,2024-08-30,3,6.2814,False,2026-05-28 18:52:28.093221,,True
2071,2024-08-30,3,6.2577,False,2026-05-28 18:52:28.093221,,True
2072,2024-08-30,3,6.2724,False,2026-05-28 18:52:28.093221,,True
2073,2024-08-30,3,6.2252,False,2026-05-28 18:52:28.093221,,True
2074,2024-08-30,3,6.2545,False,2026-05-28 18:52:28.093221,,True
2075,2024-08-31,1,0.03927,True,2026-05-28 18:52:28.093221,,True
2076,2024-08-31,2,5.6556,True,2026-05-28 18:52:28.093221,,True
2077,2024-08-31,3,6.2545,True,2026-05-28 18:52:28.093221,,True
2078,2024-09-01,1,0.03927,True,2026-05-28 18:52:28.093221,,True
2079,2024-09-01,2,5.6556,True,2026-05-28 18:52:28.093221,,True
2080,2024-09-01,3,6.2545,True,2026-05-28 18:52:28.093221,,True
2081,2024-09-02,1,0.03927,False,2026-05-28 18:52:28.093221,,True
2082,2024-09-02,2,5.6074,False,2026-05-28 18:52:28.093221,,True
2083,2024-09-02,2,5.6224,False,2026-05-28 18:52:28.093221,,True
2084,2024-09-02,2,5.636,False,2026-05-28 18:52:28.093221,,True
2085,2024-09-02,2,5.6171,False,2026-05-28 18:52:28.093221,,True
2086,2024-09-02,2,5.6291,False,2026-05-28 18:52:28.093221,,True
2087,2024-09-02,3,6.2063,False,2026-05-28 18:52:28.093221,,True
2088,2024-09-02,3,6.2229,False,2026-05-28 18:52:28.093221,,True
2089,2024-09-02,3,6.2374,False,2026-05-28 18:52:28.093221,,True
2090,2024-09-02,3,6.217,False,2026-05-28 18:52:28.093221,,True
2091,2024-09-02,3,6.2309,False,2026-05-28 18:52:28.093221,,True
2092,2024-09-03,1,0.03927,False,2026-05-28 18:52:28.093221,,True
2093,2024-09-03,2,5.5849,False,2026-05-28 18:52:28.093221,,True
2094,2024-09-03,2,5.6253,False,2026-05-28 18:52:28.093221,,True
2095,2024-09-03,2,5.6371,False,2026-05-28 18:52:28.093221,,True
2096,2024-09-03,2,5.6398,False,2026-05-28 18:52:28.093221,,True
2097,2024-09-03,2,5.6218,False,2026-05-28 18:52:28.093221,,True
2098,2024-09-03,3,6.1702,False,2026-05-28 18:52:28.093221,,True
2099,2024-09-03,3,6.2261,False,2026-05-28 18:52:28.093221,,True
2100,2024-09-03,3,6.2245,False,2026-05-28 18:52:28.093221,,True
2101,2024-09-03,3,6.2275,False,2026-05-28 18:52:28.093221,,True
2102,2024-09-03,3,6.2076,False,2026-05-28 18:52:28.093221,,True
2103,2024-09-04,1,0.03927,False,2026-05-28 18:52:28.093221,,True
2104,2024-09-04,2,5.6353,False,2026-05-28 18:52:28.093221,,True
2105,2024-09-04,2,5.6478,False,2026-05-28 18:52:28.093221,,True
2106,2024-09-04,2,5.6336,False,2026-05-28 18:52:28.093221,,True
2107,2024-09-04,2,5.6351,False,2026-05-28 18:52:28.093221,,True
